Продукт,Калорийность,Белки,Жиры,Углеводы
Сушка Маковая [Ашан],396 кКал,"10,8 г","6,4 г","71,4 г"
Сушка Цельнозерновая [Ашан],351 кКал,"13,3 г","6,9 г",59 г
Сушки Глазированные [Ашан],370 кКал,9 г,"6,5 г",69 г
Сыр 9% [Ашан],209 кКал,32 г,9 г,0 г
Сыр Re'verans Green [Ашан],332 кКал,"26,3 г","25,2 г",0 г
Сыр Адыгейский [Ашан],228 кКал,"16,5 г",18 г,0 г
Сыр Адыгейский Дыня [Ашан],297 кКал,"9,1 г","17,1 г",27 г
Сыр Алтайский 50% [Ашан],380 кКал,"25,2 г",29 г,0 г
Сыр Альпийский Курага Изюм [Ашан],297 кКал,"9,1 г","17,7 г",27 г
Сыр Амбер [Ашан],230 кКал,32 г,10 г,"1,5 г"
Сыр Аусталер Паприка [Ашан],377 кКал,"23,7 г","30,5 г",0 г
Сыр Базирон Песто [Ашан],377 кКал,"23,7 г","30,5 г",0 г
Сыр Блю Чиз [Ашан],193 кКал,18 г,30 г,"0,2 г"
Сыр Блюделис [Ашан],353 кКал,18 г,31 г,0 г
Сыр Бри 60% [Ашан],345 кКал,17 г,31 г,"0,5 г"
Сыр Бри Швейцарский [Ашан],310 кКал,19 г,26 г,"0,5 г"
Сыр Буковинский 45% [Ашан],326 кКал,"24,8 г","25,2 г",0 г
Сыр Васаби [Ашан],380 кКал,23 г,32 г,0 г
Сыр Витязь 50% [Ашан],371 кКал,"23,4 г",30 г,0 г
Сыр Гауда [Ашан],320 кКал,25 г,23 г,0 г
Сыр Гауда с Грецким Орехом [Ашан],380 кКал,23 г,32 г,0 г
Сыр Голландский 30% [Ашан],234 кКал,"26,7 г","14,1 г",0 г
Сыр Голландский 45% [Ашан],334 кКал,"26,8 г","25,2 г",0 г
Сыр Голландский Новый [Ашан],234 кКал,"26,7 г",14 г,0 г
Сыр Горгонзола [Ашан],367 кКал,19 г,32 г,0 г
Сыр Горгонзола 50% [Ашан],410 кКал,20 г,"36,7 г",0 г
Сыр Горгонзола 60% [Ашан],397 кКал,20 г,36 г,0 г
Сыр Грандблю [Ашан],353 кКал,18 г,31 г,0 г
Сыр Грандблю Интенс 56% [Ашан],348 кКал,20 г,25 г,0 г
Сыр Граф [Ашан],370 кКал,"29,6 г","27,9 г",0 г
Сыр Гринталлер с Пажитником [Ашан],320 кКал,27 г,24 г,0 г
Сыр Грюнталер Пажитник [Ашан],352 кКал,27 г,27 г,0 г
Сыр Грюнталер с Черемшой [Ашан],352 кКал,27 г,27 г,0 г
Сыр Грюнталер Чили/Паприка [Ашан],352 кКал,27 г,27 г,0 г
Сыр Диетический 20% [Ашан],209 кКал,32 г,9 г,0 г
Сыр Диетический 27% [Ашан],164 кКал,"12,2 г","12,7 г",0 г
Сыр Диетический 30% [Ашан],256 кКал,"31,5 г","14,4 г",0 г
Сыр Диетический 9% [Ашан],209 кКал,32 г,9 г,0 г
Сыр Домашний [Ашан],285 кКал,18 г,"19,5 г",0 г
Сыр Дор Блю [Ашан],350 кКал,20 г,30 г,0 г
Сыр Звенигородский [Ашан],308 кКал,"24,4 г","23,4 г",0 г
Сыр Звенигородский 50% [Ашан],378 кКал,23 г,30 г,0 г
Сыр Зеленый [Ашан],209 кКал,49 г,"1,4 г",0 г
Сыр Иллерталер [Ашан],406 кКал,30 г,29 г,0 г
Сыр Козий Шевретт 50% [Ашан],374 кКал,23 г,32 г,0 г
Сыр Король Артур 50% [Ашан],372 кКал,"24,4 г","30,2 г",0 г
Сыр Костромской [Ашан],351 кКал,"25,2 г","26,3 г",0 г
Сыр Крестьянский [Ашан],360 кКал,23 г,29 г,0 г
Сыр Лайт 15% [Ашан],260 кКал,"29,5 г",15 г,0 г
Сыр Легкий 17% [Ашан],190 кКал,26 г,9 г,0 г
Сыр Лёгкий 17% [Ашан],190 кКал,26 г,9 г,0 г
Сыр Лёгкий 25% [Ашан],254 кКал,33 г,"13,3 г",0 г
Сыр Легкий 25% [Ашан],254 кКал,33 г,"13,3 г",0 г
Сыр Лёгкий 30% [Ашан],230 кКал,"26,7 г","14,1 г",0 г
Сыр Лёгкий Рад Вкуса [Ашан],259 кКал,"26,5 г",17 г,0 г
Сыр Ломбардо [Ашан],380 кКал,"29,6 г","29,3 г",0 г
Сыр Львиное Сердце 50% [Ашан],362 кКал,23 г,29 г,0 г
Сыр Маасдам [Ашан],330 кКал,25 г,25 г,0 г
Сыр Маасдам 45% [Ашан],340 кКал,26 г,26 г,0 г
Сыр Милкана Гран 37% [Ашан],383 кКал,33 г,27 г,0 г
Сыр Монастырецкий [Ашан],251 кКал,"24,3 г","17,1 г",0 г
Сыр Монт Блю с Голубой Плесенью [Ашан],343 кКал,19 г,28 г,"3,9 г"
Сыр Моцарелла 40% [Ашан],336 кКал,"20,1 г","17,6 г",0 г
Сыр Моцарелла Мини [Ашан],245 кКал,"20,3 г","18,2 г",0 г
Сыр Моцарт [Ашан],353 кКал,24 г,"28,5 г",0 г
Сыр Мраморный [Ашан],338 кКал,"24,5 г","26,7 г",0 г
Сыр Мягкий [Ашан],246 кКал,"18,8 г",18 г,0 г
Сыр Мягкий Рикотта [Ашан],127 кКал,"12,4 г","6,9 г","3,7 г"
Сыр Овечий [Ашан],330 кКал,"26,3 г","25,2 г",0 г
Сыр Ореховый [Ашан],308 кКал,"24,3 г","23,4 г",0 г
Сыр Пармезан 36% [Ашан],367 кКал,33 г,23 г,"0,2 г"
Сыр Пармезан Гойя [Ашан],380 кКал,31 г,28 г,"1,4 г"
Сыр Пармезан Гойя 40% [Ашан],390 кКал,24 г,33 г,"2,8 г"
Сыр Пармезан Делюкс [Ашан],340 кКал,22 г,28 г,0 г
Сыр Песто Зелёный [Ашан],370 кКал,"23,7 г","30,5 г",0 г
Сыр Песто Красный [Ашан],377 кКал,"23,7 г","30,5 г",0 г
Сыр Пикантный [Ашан],338 кКал,26 г,26 г,0 г
Сыр Плавленный Дружба [Ашан],184 кКал,"17,2 г","8,7 г",9 г
Сыр Плавленый с Ветчиной [Ашан],244 кКал,"11,3 г","18,8 г","6,8 г"
Сыр Плавленый с Грибами [Ашан],239 кКал,11 г,"18,5 г","6,8 г"
Сыр Пошехонский [Ашан],308 кКал,23 г,24 г,0 г
Сыр Пошехонский 45% [Ашан],345 кКал,26 г,27 г,0 г
Сыр Рамзес [Ашан],345 кКал,26 г,26 г,"1,8 г"
Сыр Реджанито 45% [Ашан],388 кКал,30 г,29 г,"1,3 г"
Сыр Рижский 17% [Ашан],257 кКал,27 г,17 г,0 г
Сыр Рижский 30% [Ашан],257 кКал,25 г,17 г,0 г
Сыр Рижский Домашний с Зеленью [Ашан],368 кКал,22 г,31 г,0 г
Сыр Рижский Сливочный [Ашан],359 кКал,26 г,27 г,0 г
Сыр Рикотта [Ашан],147 кКал,8 г,11 г,4 г
Сыр Российский [Ашан],307 кКал,"24,2 г","23,4 г",0 г
Сыр Российский 35% [Ашан],254 кКал,25 г,17 г,0 г
Сыр Российский 50% [Ашан],362 кКал,23 г,29 г,0 г
Сыр Российский Классический 45% [Ашан],307 кКал,"24,2 г","23,4 г",0 г
Сыр Салями с Лисичками [Ашан],344 кКал,"26,2 г","26,5 г",0 г
Сыр Сауле 30% [Ашан],257 кКал,27 г,16 г,0 г
Сыр Сауле Лайт [Ашан],257 кКал,20 г,16 г,"0,3 г"
Сыр Сауле Лайт 30% [Ашан],257 кКал,27 г,16 г,0 г
Сыр Синегор [Ашан],343 кКал,19 г,28 г,"3,9 г"
Сыр Сливочный [Ашан],360 кКал,23 г,30 г,0 г
Сыр Сливочный 50% [Ашан],351 кКал,"24,8 г",28 г,0 г
Сыр Сметанковый [Ашан],308 кКал,"24,4 г","23,4 г",0 г
Сыр Советский [Ашан],390 кКал,"24,7 г","31,2 г",0 г
Сыр Сулугуни [Ашан],247 кКал,"19,5 г","18,8 г",0 г
Сыр Творожный для Бутербродов [Ашан],250 кКал,"5,5 г",24 г,3 г
Сыр Творожный с Чесноком и Травами [Ашан],53 кКал,"1,1 г",5 г,"0,7 г"
Сыр Творожный с Чесноком и Травами [Ашан],260 кКал,"5,5 г",25 г,"3,5 г"
Сыр Творожный Сливочный [Ашан],198 кКал,6 г,18 г,3 г
Сыр Тильзитер [Ашан],248 кКал,25 г,"16,5 г",0 г
Сыр Тильзитер 45% [Ашан],304 кКал,"21,2 г","24,3 г",0 г
Сыр Тильзитер Люкс [Ашан],308 кКал,"24,4 г","23,4 г",0 г
Сыр Тильзитер Сливочный [Ашан],375 кКал,25 г,27 г,1 г
Сыр Топленое Молочко [Ашан],362 кКал,23 г,29 г,0 г
Сыр Тюффе [Ашан],390 кКал,28 г,30 г,0 г
Сыр Фета [Ашан],170 кКал,"9,1 г","11,7 г","7,5 г"
Сыр Формаджио 45% [Ашан],360 кКал,"28,3 г","27,1 г",0 г
Сыр Фурм Де Амбер [Ашан],326 кКал,"19,4 г","27,5 г","0,4 г"
Сыр Холлендер Light 17% [Ашан],265 кКал,28 г,17 г,"0,1 г"
Сыр Царицынский [Ашан],360 кКал,23 г,29 г,0 г
Сыр Чанах 45% [Ашан],285 кКал,"19,5 г",22 г,0 г
Сыр Чеддар [Ашан],379 кКал,25 г,31 г,0 г
Сыр Чеддер Mifroma [Ашан],387 кКал,27 г,31 г,"0,5 г"
Сыр Чечил-Спагетти [Ашан],247 кКал,"19,5 г","18,8 г",0 г
Сыр Чизано с Грибами 50% [Ашан],360 кКал,24 г,29 г,0 г
Сыр Швейцарский [Ашан],364 кКал,"25,5 г",27 г,0 г
Сыр Эдам [Ашан],340 кКал,27 г,26 г,0 г
Сыр Эдам Аристократ [Ашан],327 кКал,23 г,26 г,"0,2 г"
Сырники [Ашан],204 кКал,"15,6 г",8 г,"17,3 г"
Сырники из Творога [Ашан],224 кКал,"15,2 г","9,7 г",19 г
Сырники с Изюмом [Ашан],237 кКал,"13,7 г",9 г,"25,5 г"
Сырники с Творогом [Ашан],204 кКал,"15,6 г",8 г,"17,3 г"
Сырники Творожные [Ашан],158 кКал,"9,8 г","4,7 г",19 г
Сырники Творожные Аромат Ванили [Ашан],180 кКал,14 г,8 г,14 г
Сырники Творожные Изюм [Ашан],190 кКал,14 г,"7,5 г",16 г
Сырники Творожные Яблоко [Ашан],170 кКал,13 г,"7,5 г",13 г
Сырные Шарики [Ашан],522 кКал,12 г,"29,9 г","51,1 г"
Сырный Соус 4 Сыра [Ашан],108 кКал,3 г,"8,6 г","4,5 г"
Сэндвич [Ашан],257 кКал,"14,7 г","11,8 г",21 г
Сэндвич Ветчина и Сыр [Ашан],270 кКал,"8,1 г","14,4 г","27,1 г"
Сэндвич Курица [Ашан],306 кКал,"17,5 г","13,7 г","28,1 г"
Сэндвич Ростбиф [Ашан],270 кКал,"11,8 г",11 г,"30,9 г"
Сэндвич с Ветчиной [Ашан],417 кКал,"14,1 г","18,4 г","48,6 г"
Сэндвич с Курицей [Ашан],438 кКал,"22,5 г","16,9 г",49 г
Сэндвич с Масляной Рыбой [Ашан],218 кКал,9 г,"7,1 г","29,4 г"
Сэндвич с Тунцом [Ашан],317 кКал,"11,8 г","14,7 г","34,3 г"
Сэндвич Сырный с Курицей [Ашан],455 кКал,24 г,18 г,49 г
Сэндвич Сырный с Салями [Ашан],482 кКал,"16,5 г","24,7 г","48,6 г"
Тазобедренная Часть Говяжья [Ашан],123 кКал,19 г,5 г,0 г
"Тазобедренная Часть Говяжья Бескостная ""Фермерская"" [Ашан]",170 кКал,16 г,12 г,0 г
Тазобедренная Часть Свиная Бескостная Фермерская [Ашан],230 кКал,12 г,20 г,0 г
Тазобедренная Часть Телятины [Ашан],103 кКал,19 г,3 г,0 г
Таралли с Перцем Чили [Ашан],442 кКал,"9,6 г","12,1 г","72,6 г"
Тарт с Ягодами [Ашан],170 кКал,9 г,3 г,16 г
Тарталетки с Клубникой [Ашан],441 кКал,"4,7 г",15 г,71 г
Тарталетки с Шоколадно-Ореховой Начинкой [Ашан],504 кКал,"6,2 г",25 г,62 г
Тарталетки со Вкусом Лимона [Ашан],437 кКал,"4,9 г",14 г,72 г
Твист с Творожно-Лимонной Начинкой [Ашан],360 кКал,"6,3 г","23,9 г",30 г
Твист-Ролл [Ашан],241 кКал,"5,6 г","12,7 г",26 г
Твист-Ролл с Курицей [Ашан],212 кКал,"8,5 г","10,2 г","21,2 г"
Твист-Ролл с Рыбой [Ашан],227 кКал,"5,9 г","12,8 г",22 г
"Творог 0,2% [Ашан]",69 кКал,15 г,"0,2 г","1,8 г"
Творог 0% [Ашан],46 кКал,8 г,0 г,"3,4 г"
"Творог 1,8% из Вологды [Ашан]",85 кКал,18 г,"1,8 г","3,3 г"
Творог 2% [Ашан],103 кКал,18 г,2 г,"3,3 г"
"Творог 3,2% [Ашан]",72 кКал,"7,6 г","3,2 г","3,2 г"
Творог 5% [Ашан],121 кКал,16 г,5 г,3 г
"Творог 7,8% [Ашан]",110 кКал,7 г,"7,8 г","2,9 г"
Творог 9% [Ашан],157 кКал,16 г,9 г,3 г
"Творог для Детей 4,2% [Ашан]",115 кКал,"7,6 г","4,2 г","11,7 г"
Творог для Детей 5% [Ашан],97 кКал,9 г,5 г,4 г
"Творог Мягкий 0,1% [Ашан]",35 кКал,7 г,"0,1 г","0,9 г"
Творог Мягкий 5% [Ашан],75 кКал,7 г,5 г,"0,5 г"
Творог Мягкий 9% [Ашан],110 кКал,7 г,9 г,"0,5 г"
"Творог Натуральный 7,8% [Ашан]",110 кКал,7 г,"7,8 г","2,9 г"
Творог Нежирный [Ашан],69 кКал,15 г,"0,2 г","1,8 г"
Творог Обезжиренный [Ашан],101 кКал,18 г,"1,8 г","3,3 г"
"Творог Обезжиренный 1,8% [Ашан]",101 кКал,18 г,"1,8 г","3,3 г"
Творог с Массовой Долей Жира 0% [Ашан],46 кКал,8 г,"0,1 г","3,4 г"
Творожная Масса [Ашан],247 кКал,11 г,15 г,17 г
Творожник Весовой [Ашан],250 кКал,"3,7 г","6,3 г",32 г
Творожник Весовой с Персиком [Ашан],246 кКал,"5,3 г","5,9 г",18 г
Творожник Чиз-Кейк [Ашан],146 кКал,"5,3 г","5,9 г",18 г
Творожники с Сухофруктами [Ашан],315 кКал,"15,2 г",18 г,"21,7 г"
Творожный Десерт с Карамелью Мягкой [Ашан],140 кКал,4 г,"4,2 г",22 г
Творожный Десерт с Персиком [Ашан],140 кКал,4 г,"4,2 г",22 г
Творожный Десерт со Вкусом Пломбира [Ашан],140 кКал,4 г,"4,2 г",22 г
Творожный Продукт с Заменителем Молочного Жира [Ашан],139 кКал,6 г,12 г,"1,8 г"
Творожный Сыр [Ашан],290 кКал,10 г,"26,6 г","2,5 г"
Творожный Сырок [Ашан],400 кКал,"7,8 г",23 г,"40,8 г"
Творожный Сырок Глазированный в Вафельном Рожке [Ашан],400 кКал,"7,6 г",23 г,"41,3 г"
"Творожок ""DUO"" 10,4% [Ашан]",135 кКал,"6,7 г","10,4 г","3,7 г"
Телятина [Ашан],100 кКал,"19,9 г","2,2 г",0 г
Телятина Для Запекания [Ашан],77 кКал,17 г,1 г,0 г
Телятина для Тушения [Ашан],94 кКал,19 г,2 г,0 г
Телятина Тазобедренная Часть [Ашан],81 кКал,18 г,1 г,0 г
Тёмный Шоколад 45% [Ашан],500 кКал,6 г,32 г,47 г
Темный Шоколад Абрикосовая Косточка [Ашан],523 кКал,"7,7 г","33,8 г","46,9 г"
Тёмный Шоколад Крем Шампанское [Ашан],502 кКал,6 г,"30,7 г","50,3 г"
Тёмный Шоколад с Мятной Начинкой [Ашан],540 кКал,4 г,35 г,52 г
Тёмный Шоколад с Начинкой из Фиалки [Ашан],524 кКал,"7,1 г",34 г,55 г
Темный Шоколад с Начинкой из Фиалки [Ашан],524 кКал,"7,1 г",34 г,55 г
Темный Шоколад с Трюфельной Начинкой [Ашан],563 кКал,6 г,39 г,47 г
Тёмный Шоколад с Трюфельной Начинкой [Ашан],563 кКал,6 г,39 г,47 г
Темный Шоколад со Стевией [Ашан],459 кКал,"5,6 г","33,8 г","33,1 г"
Тёмный Шоколад со Стевией Апельсин [Ашан],444 кКал,5 г,"30,7 г","37,4 г"
Темный Шоколад со Стевией Апельсин [Ашан],444 кКал,5 г,"30,7 г","37,4 г"
Тёмный Шоколад со Стевией Имбирь [Ашан],453 кКал,"5,4 г","32,1 г","36,4 г"
Тёмный Шоколад со Стевией Клюква [Ашан],453 кКал,"5,3 г","32,3 г","35,8 г"
Тёмный Шоколад со Стевией Клюква [Ашан],453 кКал,"5,3 г","32,3 г","35,8 г"
Тёмный Шоколад Ягодный Микс [Ашан],520 кКал,"6,4 г","32,9 г","49,5 г"
Темпестина [Ашан],350 кКал,"12,5 г","1,2 г","70,5 г"
Тесто [Ашан],195 кКал,"6,1 г","0,9 г","40,6 г"
Тесто Сдобное [Ашан],365 кКал,"10,7 г",11 г,"55,8 г"
Тефтели [Ашан],131 кКал,9 г,7 г,8 г
Тефтели из Говядины [Ашан],157 кКал,"16,3 г",5 г,"11,7 г"
Тефтели Куриные [Ашан],188 кКал,27 г,"8,1 г","1,7 г"
Тилапия [Ашан],156 кКал,"12,8 г","16,1 г",0 г
Тирамису [Ашан],260 кКал,"6,5 г","13,5 г",27 г
Томатная Паста [Ашан],26 кКал,"1,4 г","0,2 г","4,6 г"
Томатное Пюре с Базиликом [Ашан],26 кКал,"1,4 г","0,2 г","4,6 г"
Томатный Сок [Ашан],20 кКал,0 г,0 г,5 г
Томаты в Томатном Соке [Ашан],16 кКал,0 г,0 г,4 г
Томаты Сушеные [Ашан],123 кКал,"4,3 г","4,6 г","16,1 г"
Томаты Черри Кумато [Ашан],23 кКал,"0,8 г","0,1 г","2,8 г"
Томаты Черри Сушеные [Ашан],20 кКал,"0,6 г","0,2 г","4,2 г"
Тортилья [Ашан],295 кКал,"8,5 г","3,8 г","56,7 г"
Треска Горячего Копчения [Ашан],113 кКал,26 г,1 г,0 г
Треска на Пару [Ашан],189 кКал,"22,5 г","12,5 г",0 г
Трески Спинка [Ашан],77 кКал,18 г,"0,1 г",0 г
Трубочка с Сыром и Грибами [Ашан],153 кКал,3 г,"5,5 г","21,9 г"
Трубочки [Ашан],510 кКал,3 г,24 г,70 г
Тунец Рубленный [Ашан],86 кКал,17 г,2 г,0 г
Тушка Кальмара [Ашан],73 кКал,16 г,1 г,0 г
Тыква Баттернат [Ашан],45 кКал,1 г,"0,1 г","9,7 г"
Тыквенные Семечки [Ашан],570 кКал,25 г,50 г,14 г
Уксус Бальзамический [Ашан],75 кКал,"1,5 г",0 г,17 г
Улитка Греческая Курица с Паприкой [Ашан],273 кКал,11 г,"5,9 г",44 г
Улитка Греческая с Абрикосовой Начинкой [Ашан],341 кКал,4 г,"17,4 г",42 г
Улитка Греческая с Ветчиной и Сыром [Ашан],312 кКал,10 г,"8,9 г",48 г
Улитка Греческая с Вишней [Ашан],326 кКал,"5,2 г",10 г,54 г
Улитка Греческая с Картофелем и Грибами [Ашан],386 кКал,5 г,18 г,51 г
Улитка Греческая с Курицей и Сыром [Ашан],309 кКал,10 г,"8,5 г",48 г
Улитка Греческая с Лимоном [Ашан],326 кКал,"5,2 г",10 г,54 г
Улитка Рулетик с Маком [Ашан],249 кКал,"7,8 г","1,3 г","51,5 г"
Улитка Рулетик с Ореховой Начинкой [Ашан],226 кКал,"8,7 г","6,7 г","32,6 г"
Улитка Рулетик с Орехом [Ашан],226 кКал,"8,7 г","6,7 г","32,6 г"
Улитка Рулетик с Творогом [Ашан],338 кКал,"8,1 г","16,5 г","38,4 г"
Улитка Рулетик с Яблоком [Ашан],336 кКал,"8,6 г","17,2 г","35,8 г"
Улитка Рулетик с Яблоком и Корицей [Ашан],336 кКал,"8,6 г","17,2 г","35,8 г"
Улитка Рулетик со Шпинатом [Ашан],336 кКал,"8,6 г","17,2 г","35,8 г"
Улитка Рулетик со Шпинатом и Сыром [Ашан],248 кКал,"7,6 г","9,2 г","33,6 г"
Улитка с Изюмом [Ашан],403 кКал,"5,4 г","21,3 г","47,3 г"
Улитка с Корицей [Ашан],299 кКал,"5,5 г","16,5 г","32,2 г"
Улитка с Курицей [Ашан],226 кКал,"8,7 г","6,7 г","32,6 г"
Улитка с Маком [Ашан],404 кКал,"5,6 г","21,9 г","45,7 г"
Улитка с Мясом [Ашан],345 кКал,8 г,"18,5 г","35,8 г"
Улитка с Сыром [Ашан],233 кКал,"9,3 г","7,7 г","31,6 г"
Улитка с Творогом [Ашан],336 кКал,"8,6 г","17,2 г","35,8 г"
Улитка с Яблоком [Ашан],389 кКал,"5,3 г","21,2 г","44,2 г"
Улитка со Шпинатом и Сыром [Ашан],248 кКал,"7,6 г","9,2 г","33,6 г"
Уха по-Фински со Сливками [Ашан],61 кКал,"2,9 г",2 г,"7,8 г"
Фарфалле [Ашан],343 кКал,13 г,"1,9 г",65 г
Фарш [Ашан],210 кКал,14 г,18 г,0 г
Фарш Деликатесный Говяжий [Ашан],162 кКал,18 г,10 г,0 г
Фарш Домашний [Ашан],336 кКал,"16,5 г",30 г,0 г
Фарш из Говядины [Ашан],248 кКал,17 г,20 г,0 г
Фарш из Говядины 80/20 Фермерский [Ашан],130 кКал,16 г,14 г,0 г
Фарш из Говядины Фермерской [Ашан],210 кКал,14 г,18 г,0 г
Фарш из Кролика [Ашан],160 кКал,20 г,9 г,0 г
Фарш из Мраморной Говядины [Ашан],190 кКал,18 г,25 г,0 г
Фарш из Постной Говядины [Ашан],144 кКал,18 г,8 г,0 г
Фарш из Свинины [Ашан],400 кКал,10 г,40 г,0 г
Фарш из Свинины Фермерский [Ашан],350 кКал,11 г,34 г,0 г
Фарш из Телятины [Ашан],130 кКал,16 г,7 г,0 г
Фарш Краинский [Ашан],520 кКал,8 г,54 г,0 г
Фарш по-Деревенски Фермерский [Ашан],270 кКал,12 г,25 г,0 г
Фарш по-Домашнему [Ашан],207 кКал,"17,5 г","11,5 г",0 г
Фарш по-Домашнему Фермерский [Ашан],275 кКал,"12,5 г",25 г,0 г
Фарш Украинский [Ашан],332 кКал,11 г,32 г,0 г
Фарш Экстра из Говядины [Ашан],117 кКал,18 г,5 г,0 г
Фарш Экстра из Свинины [Ашан],158 кКал,17 г,10 г,0 г
Фасоль Белая [Ашан],85 кКал,6 г,0 г,15 г
Фасоль Белая в Томатном Соусе [Ашан],90 кКал,6 г,0 г,16 г
Фасоль Белая Сухая [Ашан],298 кКал,21 г,2 г,47 г
Фасоль Бэйби Лима [Ашан],343 кКал,"22,8 г",1 г,"60,7 г"
Фасоль в Чесночном Соусе [Ашан],140 кКал,7 г,2 г,24 г
Фасоль Красная в Томатном Соусе [Ашан],90 кКал,6 г,0 г,16 г
Фасоль Микс [Ашан],350 кКал,21 г,2 г,62 г
Фасоль Нарезанная Вес [Ашан],20 кКал,"2,2 г","0,2 г","4,5 г"
Фасоль Романо [Ашан],31 кКал,"2,2 г","0,2 г","3,3 г"
Фасоль с Лесными Грибами [Ашан],180 кКал,9 г,5 г,24 г
Фасоль с Перцем [Ашан],180 кКал,9 г,4 г,28 г
Фетуччини [Ашан],366 кКал,"14,6 г","4,3 г","65,9 г"
Филе Бедра Индейки [Ашан],91 кКал,16 г,16 г,0 г
Филе Грудки Индейки [Ашан],92 кКал,16 г,3 г,0 г
Филе Куриное Аладин [Ашан],340 кКал,17 г,"15,7 г",12 г
Филе Куриное Запеченое [Ашан],135 кКал,23 г,"8,9 г","0,7 г"
Филе Куриное Отварное [Ашан],204 кКал,14 г,16 г,1 г
Филе Курицы [Ашан],143 кКал,"24,4 г","4,6 г",0 г
Филе Сазана [Ашан],97 кКал,"18,2 г","2,7 г",0 г
Филе Сельди [Ашан],191 кКал,"11,8 г",16 г,0 г
Филе Тилапии [Ашан],82 кКал,17 г,"1,5 г",0 г
Филе Трески [Ашан],82 кКал,18 г,1 г,0 г
Филе Трески Спинка [Ашан],69 кКал,16 г,"0,6 г",0 г
Филе Тунца [Ашан],103 кКал,"23,4 г",1 г,0 г
Филе Хека с Овощами на Пару [Ашан],79 кКал,"10,8 г","2,1 г","4,1 г"
Филейный Край Говяжий [Ашан],130 кКал,18 г,"6,5 г",0 г
Филейный Край Телячий [Ашан],94 кКал,19 г,2 г,0 г
Финики [Ашан],265 кКал,2 г,"0,5 г","67,5 г"
Финики без Косточки [Ашан],290 кКал,"2,5 г","0,5 г",69 г
Финики Иран [Ашан],255 кКал,2 г,"0,5 г","67,5 г"
Финики Отборные Тунис [Ашан],265 кКал,2 г,0 г,"67,5 г"
Финики Сушёные [Ашан],250 кКал,"2,5 г","0,5 г",58 г
Финики Сушеные без Косточек [Ашан],320 кКал,1 г,0 г,79 г
Финики Сушёные Отборные [Ашан],305 кКал,"2,2 г","0,5 г","71,9 г"
Фисташки [Ашан],620 кКал,22 г,52 г,17 г
Форель [Ашан],181 кКал,"14,9 г","9,2 г",0 г
Форель Карельская [Ашан],179 кКал,"18,6 г","11,4 г",0 г
Форель Ломтики Слабосоленая по-Норвежски [Ашан],197 кКал,16 г,"14,8 г",0 г
Форель Радужная [Ашан],127 кКал,19 г,"5,6 г",0 г
Форель Слабосоленая [Ашан],207 кКал,21 г,"13,7 г",0 г
Форель Филе-Кусок Слабосоленая [Ашан],148 кКал,"16,4 г","9,1 г",0 г
Форель Филе-Кусок Холодного Копчения [Ашан],146 кКал,"19,2 г","7,7 г",0 г
Французский Мини Багет со Злаками [Ашан],244 кКал,"7,3 г","0,8 г","51,9 г"
Французский Традиционный Багет [Ашан],234 кКал,"7,2 г","0,8 г","49,5 г"
Фрикадельки Мясные в Томатном Соусе [Ашан],110 кКал,6 г,8 г,4 г
Фруктовое Пюре Яблоко/Груша Био [Ашан],107 кКал,"0,4 г","0,3 г","24,3 г"
Фруктовый Хлеб [Ашан],307 кКал,"7,6 г","7,4 г",52 г
Фундук в Шоколаде [Ашан],580 кКал,"6,5 г",41 г,46 г
Фундук Жареный [Ашан],680 кКал,15 г,65 г,"9,5 г"
Фундук Необжаренный [Ашан],650 кКал,15 г,61 г,9 г
Фундук Сушеный [Ашан],666 кКал,"14,3 г","61,2 г","13,4 г"
Фунчеза [Ашан],117 кКал,"8,1 г","7,6 г",4 г
Фунчеза с Овощами [Ашан],125 кКал,"0,4 г","6,5 г","16,5 г"
Фунчоза по-Корейски [Ашан],114 кКал,"1,3 г",7 г,9 г
Хала Плетеная с Маком [Ашан],263 кКал,"7,5 г","2,9 г","50,5 г"
Халва Зебра [Ашан],340 кКал,"1,5 г","0,5 г",89 г
Халва Кунжутная [Ашан],550 кКал,17 г,34 г,45 г
Халва Молочная с Миндалем [Ашан],340 кКал,"1,5 г","0,5 г",89 г
Халва Молочная с Фундуком [Ашан],340 кКал,"1,5 г","0,5 г",89 г
Халва Подсолнечная [Ашан],516 кКал,"11,6 г",30 г,41 г
Халва Подсолнечная с Какао [Ашан],520 кКал,12 г,30 г,51 г
Халва Подсолнечная с Маком [Ашан],550 кКал,13 г,41 г,34 г
Халва Подсолнечная с Ядрами Подсолнечника [Ашан],560 кКал,13 г,37 г,43 г
Халва с Фисташкой Ромбик [Ашан],354 кКал,9 г,19 г,"21,5 г"
Халва Сникерс [Ашан],482 кКал,11 г,30 г,42 г
Халва Тахинно-Арахисовая [Ашан],490 кКал,14 г,27 г,48 г
Халуми [Ашан],287 кКал,20 г,22 г,"1,8 г"
Хамон Курадо [Ашан],219 кКал,"29,2 г","11,2 г","0,3 г"
Хамса Холодного Копчения [Ашан],249 кКал,22 г,17 г,0 г
Хачапури с Курицей и Грибами [Ашан],473 кКал,"14,7 г","27,8 г","38,8 г"
Хинкали [Ашан],245 кКал,"8,2 г",12 г,26 г
Хлеб 8 Злаков [Ашан],250 кКал,13 г,5 г,39 г
Хлеб 8 Злаков Сереформ [Ашан],350 кКал,17 г,5 г,58 г
